タイトル,メモ,URL,コメント
カトリック橋本教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%A9%8B%E6%9C%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6006d63995abffff:0xfd30de74e3da1ecb,
カトリック紀の川教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B4%80%E3%81%AE%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x600734de9d53dfe5:0xaf46691c2854c141,
カトリック鳴門教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B3%B4%E9%96%80%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35536596c3845429:0x43e192321935ee87,
カトリック古屋教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8F%A4%E5%B1%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6000addafc0d890d:0x72f6fe63924e2270,
カトリック貝塚教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%B2%9D%E5%A1%9A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6000c61f7d3674a9:0xd019e8fa1ddf9acc,
カトリック坂出教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%9D%82%E5%87%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3553dea282a0acd9:0x628c193eb9947df8,
カトリック海南教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B5%B7%E5%8D%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60074ea043259851:0xf46d6722435884f3,
カトリック阿南教会 阿南聖母幼稚園,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%98%BF%E5%8D%97%E6%95%99%E4%BC%9A+%E9%98%BF%E5%8D%97%E8%81%96%E6%AF%8D%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m2!3m1!1s0x35531662143df195:0xfc75f4ebbabe43f3,
カトリック今福教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BB%8A%E7%A6%8F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6000b2b47d4cb34f:0x29a5b8098ec066b8,
カトリック紀伊田辺教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B4%80%E4%BC%8A%E7%94%B0%E8%BE%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6007a75358f15555:0x101e868657faac5b,
カトリック屋形町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B1%8B%E5%BD%A2%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6000b2db164cc53b:0xef0a54da3f8a6f2c,
カトリック洲本教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B4%B2%E6%9C%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3554b032e3e5170b:0x9c97a5504eae202e,
カトリック番町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%95%AA%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3553eb9172035bdf:0x2858d30ba051ee53,
カトリック泉佐野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B3%89%E4%BD%90%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6000c85afcde413f:0xe7509eef082fcbf7,
カトリック桜町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%A1%9C%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3553eba3bd53f54b:0x8dbdd4004dc3a773,
カトリック安芸教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%89%E8%8A%B8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3552070cae63738f:0x8ce257f3dfc70ab5,
カトリック中村教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%AD%E6%9D%91%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354f3dd581068e6f:0x80574012e7ef03d6,
カトリック郡中教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%83%A1%E4%B8%AD%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354ff277b71eb61d:0x956f34c9c924f156,
カトリック八幡浜教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%85%AB%E5%B9%A1%E6%B5%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35458481a3cc7463:0x442c8f690657763b,
カトリック赤岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%B5%A4%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354e0192d521f8fb:0x310aa5587df754fc,
カトリック宇和島教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%87%E5%92%8C%E5%B3%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354f6034ab05b365:0x96c25dca53daa27d,
カトリック江ノ口教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B1%9F%E3%83%8E%E5%8F%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354e1ecab5ed00e1:0x3149a37c7748ee7f,
カトリック中島町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%AD%E5%B3%B6%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354e192325a99103:0x5f4e55d831e53b40,
カトリック広島情報サービスセンター,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BA%83%E5%B3%B6%E6%83%85%E5%A0%B1%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m2!3m1!1s0x355aa200aa3d60fd:0xe3c014f2d0dce40c,
カトリックドミニカンハウス,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%83%89%E3%83%9F%E3%83%8B%E3%82%AB%E3%83%B3%E3%83%8F%E3%82%A6%E3%82%B9/data=!4m2!3m1!1s0x354ff95680420ea5:0xc9a76cad70e025bd,
カトリック聖ドミニコ修道会本部,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%81%96%E3%83%89%E3%83%9F%E3%83%8B%E3%82%B3%E4%BF%AE%E9%81%93%E4%BC%9A%E6%9C%AC%E9%83%A8/data=!4m2!3m1!1s0x354fe563340ef7b7:0x7c5f94173c9d44a2,
カトリック聖ドミニコ修道会聖心修道院,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%81%96%E3%83%89%E3%83%9F%E3%83%8B%E3%82%B3%E4%BF%AE%E9%81%93%E4%BC%9A%E8%81%96%E5%BF%83%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x354fe58d2ce8b72d:0x9ea11af205037aa5,
カトリック今治教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BB%8A%E6%B2%BB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35503a5c20e01d0b:0xc420de3684a9be8a,
カトリック柳井教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9F%B3%E4%BA%95%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35453d60a66bc735:0xb7b954b3780a9ad5,
カトリック新居浜教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%96%B0%E5%B1%85%E6%B5%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3551ceb8b857c707:0xe268a1e93c5a0d34,
カトリック西条教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E6%9D%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3551d2c4477aa3af:0xcc9e10c222ead2d9,
カトリック尾道教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%BE%E9%81%93%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35510034950c444b:0xc19ac8907a8eff0e,
カトリック三原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%89%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3550560b12e810cd:0x90bc2142e56bd364,
カトリック道後教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%81%93%E5%BE%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354fe5d0a6c3dedf:0x287b312bd30418da,
カトリック福山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%A6%8F%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355110fd6df1ab67:0x8d76e7ab5b8cdf04,
カトリック松山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%BE%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354fe58d2c8cf81b:0x7dd143ae87157463,
カトリック女子跣足カルメル修道会・教会の母マリア修道院,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A5%B3%E5%AD%90%E8%B7%A3%E8%B6%B3%E3%82%AB%E3%83%AB%E3%83%A1%E3%83%AB%E4%BF%AE%E9%81%93%E4%BC%9A%E3%83%BB%E6%95%99%E4%BC%9A%E3%81%AE%E6%AF%8D%E3%83%9E%E3%83%AA%E3%82%A2%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x3544be48e09353f5:0x77d04203b1284a46,
カトリック・キリストイエズス宣教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%83%BB%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%82%A4%E3%82%A8%E3%82%BA%E3%82%B9%E5%AE%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35438231ac9e77fb:0x22b3506042871844,
山口カトリック教会小郡サビエルハウス,,https://www.google.com/maps/place/%E5%B1%B1%E5%8F%A3%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A%E5%B0%8F%E9%83%A1%E3%82%B5%E3%83%93%E3%82%A8%E3%83%AB%E3%83%8F%E3%82%A6%E3%82%B9/data=!4m2!3m1!1s0x354485273ad6ab31:0xba6a7ef319b4c9df,
カトリック門司港教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%96%80%E5%8F%B8%E6%B8%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3543bd89f6bbd45f:0x3ff8006ebb6a2555,
カトリック高千帆教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E5%8D%83%E5%B8%86%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35438234a432e833:0x27b137a112893ee6,
カトリック若松教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8B%A5%E6%9D%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3543c7f85d10233d:0x734e0e8030cd0a8f,
カトリック彦島教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BD%A6%E5%B3%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3543bc2968415269:0xbacba043f1e229b1,
カトリック門司教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%96%80%E5%8F%B8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3543be4e8ee6054f:0x86037051d0532cf6,
カトリック長府教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%95%B7%E5%BA%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35439848d3d13a1b:0x82e8aa0cf159484e,
カトリック光教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%85%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35451e75d317a34d:0x5ddf3c1b8ff94ebb,
カトリック下松教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%8B%E6%9D%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3544e11996149463:0x98955ec49f498889,
カトリック戸畑教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%88%B8%E7%95%91%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3543b87895b12d71:0xa199c053726ac202,
カトリック宇部教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%87%E9%83%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354380d036d784d1:0x286874f2ee804e33,
防府カトリック教会,,https://www.google.com/maps/place/%E9%98%B2%E5%BA%9C%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3544928b7c31f9a5:0x374d266d3153c79c,
カトリック徳山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BE%B3%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3544e704aac3d025:0x3b6e21174ebe186e,
カトリック細江教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B4%B0%E6%B1%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3543bdba54b74067:0x98763ee7c350aa1a,
Igreja católica Nozomi,,https://www.google.com/maps/place/Igreja+cat%C3%B3lica+Nozomi/data=!4m2!3m1!1s0x35574234bcfb36f7:0x2d8a98c0aaf1353f,
山口カトリックセンター,,https://www.google.com/maps/place/%E5%B1%B1%E5%8F%A3%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m2!3m1!1s0x354497ed90b2fd55:0x48a8313104d7a8a9,
庚午カトリックセンター,,https://www.google.com/maps/place/%E5%BA%9A%E5%8D%88%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m2!3m1!1s0x355aa2e08d6a9109:0x1a06b27388be705f,
カトリック広島地区センター,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BA%83%E5%B3%B6%E5%9C%B0%E5%8C%BA%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m2!3m1!1s0x355aa200aa3d60fd:0x1541d60406a8a89b,
カトリック広島司教区山口島根地区センター,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BA%83%E5%B3%B6%E5%8F%B8%E6%95%99%E5%8C%BA%E5%B1%B1%E5%8F%A3%E5%B3%B6%E6%A0%B9%E5%9C%B0%E5%8C%BA%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m2!3m1!1s0x3544971ad731e7b1:0x6c4feacbe0790cb0,
聖パウロ女子修道会,,https://www.google.com/maps/place/%E8%81%96%E3%83%91%E3%82%A6%E3%83%AD%E5%A5%B3%E5%AD%90%E4%BF%AE%E9%81%93%E4%BC%9A/data=!4m2!3m1!1s0x355aa2e0ecf069c5:0xc20e84471103cb3b,
カトリック向原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%90%91%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3550887d35a7df2f:0x26a85d20254b6a02,
カトリック地福教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%9C%B0%E7%A6%8F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3544c95c06ca1613:0x3a886dc2d599d81b,
山口サビエル記念聖堂,,https://www.google.com/maps/place/%E5%B1%B1%E5%8F%A3%E3%82%B5%E3%83%93%E3%82%A8%E3%83%AB%E8%A8%98%E5%BF%B5%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x3544971acfd0ea49:0x43247da3c74f7064,
カトリック可部教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8F%AF%E9%83%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355a832db473b9cb:0xeeedee84940a80c9,
カトリック益田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%9B%8A%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355b18cb7f3a95c7:0xcee13ef00c8450c0,
カトリック浜田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B5%9C%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355a5762c00038c7:0xa831a402af1de218,
カトリック翠町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%BF%A0%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355aa2266a39f0c9:0x8fb60041ba1d20f3,
萩カトリック教会,,https://www.google.com/maps/place/%E8%90%A9%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3544af819958aa8b:0x1db0a9564de6c65,
カトリック東広島教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%B1%E5%BA%83%E5%B3%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355066a14d1aaaab:0xf2aaa8dc5b1aa880,
カトリック呉教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%91%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355009b5fb42f227:0x4e8bc92feb56a57a,
カトリック三篠教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%89%E7%AF%A0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355a98b934b07331:0xd04478418992240d,
カトリック出雲教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%87%BA%E9%9B%B2%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355743919f283107:0xaa94e08b5a27eaa,
カトリック廿日市教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BB%BF%E6%97%A5%E5%B8%82%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355abbc7de60e38b:0x79eacf61c12c3f6f,
カトリック観音町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A6%B3%E9%9F%B3%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355aa26404639225:0x81b8c7ee155cec2c,
カトリック岩国教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B2%A9%E5%9B%BD%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3545350abff340c5:0x20cd8e48ec9b6425,
カトリック広島司教区司教館,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BA%83%E5%B3%B6%E5%8F%B8%E6%95%99%E5%8C%BA%E5%8F%B8%E6%95%99%E9%A4%A8/data=!4m2!3m1!1s0x355aa200aa3d60fd:0x8752a9bcbfc3f464,
カトリック山口教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B1%B1%E5%8F%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3544970534639a0f:0xc3c22f5e99e0bbc,
カトリック祇園教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%A5%87%E5%9C%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355a9925a71fbda3:0x8f0bbd098ab9b010,
カトリック幟町教会 世界平和記念聖堂,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B9%9F%E7%94%BA%E6%95%99%E4%BC%9A+%E4%B8%96%E7%95%8C%E5%B9%B3%E5%92%8C%E8%A8%98%E5%BF%B5%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x355aa200aa385dc5:0x7562b6c9ad3c9a9b,
カトリック津和野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B4%A5%E5%92%8C%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355b2de245e3343d:0x65ec276c132e97b6,
カトリック倉吉教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%80%89%E5%90%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3555d8e8b3eabbfb:0x3b90846e33133a7,
カトリック鳥取教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B3%A5%E5%8F%96%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35558f90f9d7d565:0x7a1058feea26ec75,
カトリック松江教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%BE%E6%B1%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355705016dc1a43b:0xf1591e2d91e6f3a5,
カトリック米子教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B1%B3%E5%AD%90%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3556f786d2bafcff:0x695e879d557a21bb,
カトリック峰山礼拝堂,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B3%B0%E5%B1%B1%E7%A4%BC%E6%8B%9D%E5%A0%82/data=!4m2!3m1!1s0x5fffbc5ebb334059:0xa1c4bf381db6a475,
カトリック丹後大宮礼拝堂,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%B9%E5%BE%8C%E5%A4%A7%E5%AE%AE%E7%A4%BC%E6%8B%9D%E5%A0%82/data=!4m2!3m1!1s0x5fff961758515555:0xf71902436449619,
カトリック岩滝礼拝堂,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B2%A9%E6%BB%9D%E7%A4%BC%E6%8B%9D%E5%A0%82/data=!4m2!3m1!1s0x5fff96b8ce96fa8d:0x7c1384b643af5fb,
カトリックレデンプトール修道会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%83%AC%E3%83%87%E3%83%B3%E3%83%97%E3%83%88%E3%83%BC%E3%83%AB%E4%BF%AE%E9%81%93%E4%BC%9A/data=!4m2!3m1!1s0x5fff8a3138984475:0x3796874b24675e8a,
カトリック丹後教会加悦聖堂,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%B9%E5%BE%8C%E6%95%99%E4%BC%9A%E5%8A%A0%E6%82%A6%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x5fff934c8954ada5:0x4dd8eb285f89baf7,
カトリック西舞鶴教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E8%88%9E%E9%B6%B4%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5fff8a313898570b:0x51941d6413b1b410,
カトリック東舞鶴教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%B1%E8%88%9E%E9%B6%B4%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5fff8844b1620995:0xea6037089ae07819,
カトリック小矢部教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E7%9F%A2%E9%83%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff82a941f7c1321:0xabd1804864b5db09,
カトリック境港教会（巡回）,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A2%83%E6%B8%AF%E6%95%99%E4%BC%9A%EF%BC%88%E5%B7%A1%E5%9B%9E%EF%BC%89/data=!4m2!3m1!1s0x355655b51a894b49:0xe9cfaa5dfe276dc7,
カトリック網野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B6%B2%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5fffa5378d098bdd:0xb00196db39abfbd6,
カトリック豊岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%B1%8A%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5fffc47903c44ebd:0x5109304532ab64e5,
