タイトル,メモ,URL,コメント
The House of Liberty,,https://www.google.com/maps/place/The+House+of+Liberty/data=!4m2!3m1!1s0x6018869a8c7ab843:0x73b6590f03d39d7,
Jcsgo市原キリスト教会,,https://www.google.com/maps/place/Jcsgo%E5%B8%82%E5%8E%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60229be3a1a69bd3:0x29b8e082506cc7c,
八日市場神愛教会,,https://www.google.com/maps/place/%E5%85%AB%E6%97%A5%E5%B8%82%E5%A0%B4%E7%A5%9E%E6%84%9B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6022e61d7959376d:0x5f85e6d744a4ca3c,
成田イエス愛の教会,,https://www.google.com/maps/place/%E6%88%90%E7%94%B0%E3%82%A4%E3%82%A8%E3%82%B9%E6%84%9B%E3%81%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60228b03a4555b9f:0x78c37072930d70d9,
日本長老教会 印西牧の原キリスト教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E9%95%B7%E8%80%81%E6%95%99%E4%BC%9A+%E5%8D%B0%E8%A5%BF%E7%89%A7%E3%81%AE%E5%8E%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60227de949eec295:0x5fdcc7167ced115f,
치바반석교회,,https://www.google.com/maps/place/%EC%B9%98%EB%B0%94%EB%B0%98%EC%84%9D%EA%B5%90%ED%9A%8C/data=!4m2!3m1!1s0x60189b73a8f90749:0x69f753a206d59d8f,
千葉ネパーリフェロシップ,,https://www.google.com/maps/place/%E5%8D%83%E8%91%89%E3%83%8D%E3%83%91%E3%83%BC%E3%83%AA%E3%83%95%E3%82%A7%E3%83%AD%E3%82%B7%E3%83%83%E3%83%97/data=!4m2!3m1!1s0x601f218531297e73:0xd331850832c37097,
Pentecostal Missionary CHURCH of CHRIST (4th Watch),,https://www.google.com/maps/place/Pentecostal+Missionary+CHURCH+of+CHRIST+(4th+Watch)/data=!4m2!3m1!1s0x6022795b721b26cd:0x919dc90459ebc02e,
サンライズクリスチャンセンター 三郷吉川教会,,https://www.google.com/maps/place/%E3%82%B5%E3%83%B3%E3%83%A9%E3%82%A4%E3%82%BA%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%81%E3%83%A3%E3%83%B3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+%E4%B8%89%E9%83%B7%E5%90%89%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60189751dc47b1b1:0x7af569113543c54,
Iglesia Ni Cristo - Locale of Saitama,,https://www.google.com/maps/place/Iglesia+Ni+Cristo+-+Locale+of+Saitama/data=!4m2!3m1!1s0x6018ea6bb82e1fab:0xa7a954856194da4c,
武蔵聖書教会,,https://www.google.com/maps/place/%E6%AD%A6%E8%94%B5%E8%81%96%E6%9B%B8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018d8ce7aa7d5bd:0xfd8fb0ddf12b944b,
東京華人基督教会,,https://www.google.com/maps/place/%E6%9D%B1%E4%BA%AC%E8%8F%AF%E4%BA%BA%E5%9F%BA%E7%9D%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e16e53f93a99:0x3028f4a19199b966,
国 際 福 音 セ ン タ ー,,https://www.google.com/maps/place/%E5%9B%BD+%E9%9A%9B+%E7%A6%8F+%E9%9F%B3+%E3%82%BB+%E3%83%B3+%E3%82%BF+%E3%83%BC/data=!4m2!3m1!1s0x6018e57f00000001:0x580f63a19be5e8ac,
キリスト教待晨集会,,https://www.google.com/maps/place/%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%BE%85%E6%99%A8%E9%9B%86%E4%BC%9A/data=!4m2!3m1!1s0x6018ed9480a6aebd:0x9038c7d476badc66,
自由キリスト教会,,https://www.google.com/maps/place/%E8%87%AA%E7%94%B1%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601859d1b3cfd4d1:0xd26dd6f88750192e,
大野キリスト教会,,https://www.google.com/maps/place/%E5%A4%A7%E9%87%8E%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fec6defe37f7:0xc99d670b36f7f45b,
Christian Ministries Far East,,https://www.google.com/maps/place/Christian+Ministries+Far+East/data=!4m2!3m1!1s0x60184074c9c3b86d:0x8f0eb4ff0b3740a4,
フルゴスペル横須賀教会,,https://www.google.com/maps/place/%E3%83%95%E3%83%AB%E3%82%B4%E3%82%B9%E3%83%9A%E3%83%AB%E6%A8%AA%E9%A0%88%E8%B3%80%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60183ff44bd1eae9:0x8a9c8ea8340bb812,
金沢文庫キリスト集会所,,https://www.google.com/maps/place/%E9%87%91%E6%B2%A2%E6%96%87%E5%BA%AB%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E9%9B%86%E4%BC%9A%E6%89%80/data=!4m2!3m1!1s0x601843f0fe76254b:0x386537d87611dae2,
大月キリストの教会,,https://www.google.com/maps/place/%E5%A4%A7%E6%9C%88%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%81%AE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601943c86e4bb95d:0x93d1ba9f3c087330,
八王子ベテル教会,,https://www.google.com/maps/place/%E5%85%AB%E7%8E%8B%E5%AD%90%E3%83%99%E3%83%86%E3%83%AB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60191f708b141ed9:0x2746407205118c61,
日本キリスト教団瀬戸内教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E7%80%AC%E6%88%B8%E5%86%85%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x351e2da0512b31e3:0x6d5e00d02d160fa6,
"Iglesia Ni Cristo (Church of Christ), Kawasaki Locale キリストの教会 川崎ローカル",,"https://www.google.com/maps/place/Iglesia+Ni+Cristo+(Church+of+Christ),+Kawasaki+Locale+%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%81%AE%E6%95%99%E4%BC%9A+%E5%B7%9D%E5%B4%8E%E3%83%AD%E3%83%BC%E3%82%AB%E3%83%AB/data=!4m2!3m1!1s0x60185feb4e470245:0xaaf1e8ce7e330e97",
日本宣教会 代田教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%AE%A3%E6%95%99%E4%BC%9A+%E4%BB%A3%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f30d6c2cea65:0x3f8b26bbc6c61807,
ジーザスコール宮崎,,https://www.google.com/maps/place/%E3%82%B8%E3%83%BC%E3%82%B6%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%AB%E5%AE%AE%E5%B4%8E/data=!4m2!3m1!1s0x3538c9c3937ce461:0x4ba2b6f9598ae9c7,
ジーザスコール福岡 Jesus' call Fukuoka,,https://www.google.com/maps/place/%E3%82%B8%E3%83%BC%E3%82%B6%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%AB%E7%A6%8F%E5%B2%A1+Jesus'+call+Fukuoka/data=!4m2!3m1!1s0x354193f997bb5f25:0xf216f9135bd5d10e,
沖縄キリスト福音センター東風平教会,,https://www.google.com/maps/place/%E6%B2%96%E7%B8%84%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E7%A6%8F%E9%9F%B3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E6%9D%B1%E9%A2%A8%E5%B9%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e569f3bb448077:0x5b8fc40df17ffc05,
白い家宮古チャペル,,https://www.google.com/maps/place/%E7%99%BD%E3%81%84%E5%AE%B6%E5%AE%AE%E5%8F%A4%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x34f455b225fbe29f:0x99c708be05f3bc31,
ワールドキリスト教会,,https://www.google.com/maps/place/%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e56fc45af15207:0x92b042538462df75,
恵みの歩み教会,,https://www.google.com/maps/place/%E6%81%B5%E3%81%BF%E3%81%AE%E6%AD%A9%E3%81%BF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x34e50eefd44b4d53:0x217fa4a022487d32,
北部チャペル,,https://www.google.com/maps/place/%E5%8C%97%E9%83%A8%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x34e457e0f90b2607:0xd0df5cbe9af52e84,
Tonara Church トナラチャーチ,,https://www.google.com/maps/place/Tonara+Church+%E3%83%88%E3%83%8A%E3%83%A9%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x34e513b8208cc9d5:0x26abb221e9fd3800,
沖縄シャロームチャーチ,,https://www.google.com/maps/place/%E6%B2%96%E7%B8%84%E3%82%B7%E3%83%A3%E3%83%AD%E3%83%BC%E3%83%A0%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x34e50df2fb50e353:0x4621c0272adba788,
サンセットチャーチ,,https://www.google.com/maps/place/%E3%82%B5%E3%83%B3%E3%82%BB%E3%83%83%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x34e5111bda832595:0xdbc79b76b9f59e36,
西原ベタニヤチャーチ,,https://www.google.com/maps/place/%E8%A5%BF%E5%8E%9F%E3%83%99%E3%82%BF%E3%83%8B%E3%83%A4%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x34e56c19093408fd:0x788af765c4b86ac5,
沖縄ミッションチャーチ,,https://www.google.com/maps/place/%E6%B2%96%E7%B8%84%E3%83%9F%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x34e50f42b6a1d0ed:0xd275814f440321e0,
沖縄グレイスチャーチ,,https://www.google.com/maps/place/%E6%B2%96%E7%B8%84%E3%82%B0%E3%83%AC%E3%82%A4%E3%82%B9%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x34e56dffafe91ce9:0xb5028bd9c644e6c3,
イエス栄光 芦北教会,,https://www.google.com/maps/place/%E3%82%A4%E3%82%A8%E3%82%B9%E6%A0%84%E5%85%89+%E8%8A%A6%E5%8C%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353f98f8b8584f35:0xa12ad8d36b5cad97,
垂水キリスト教会,,https://www.google.com/maps/place/%E5%9E%82%E6%B0%B4%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e8b8483ffee4b:0x5e696baab21a2ef0,
宮崎ホープチャペル,,https://www.google.com/maps/place/%E5%AE%AE%E5%B4%8E%E3%83%9B%E3%83%BC%E3%83%97%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x3538baa38355af2f:0x955d8a1a10dd4aba,
久留米シャロームチャーチ,,https://www.google.com/maps/place/%E4%B9%85%E7%95%99%E7%B1%B3%E3%82%B7%E3%83%A3%E3%83%AD%E3%83%BC%E3%83%A0%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x3541a5a16e8a4803:0xd56e2080e8ceceb3,
純福音福岡協会 ゴスペルフクオカチャーチ,,https://www.google.com/maps/place/%E7%B4%94%E7%A6%8F%E9%9F%B3%E7%A6%8F%E5%B2%A1%E5%8D%94%E4%BC%9A+%E3%82%B4%E3%82%B9%E3%83%9A%E3%83%AB%E3%83%95%E3%82%AF%E3%82%AA%E3%82%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x35419baf1a9b6cb7:0x9cf967916c6b11e6,
ジョイ・チャーチ,,https://www.google.com/maps/place/%E3%82%B8%E3%83%A7%E3%82%A4%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x354191d77981030b:0xd1a300f7dc171520,
熊本ハーベストチャーチ,,https://www.google.com/maps/place/%E7%86%8A%E6%9C%AC%E3%83%8F%E3%83%BC%E3%83%99%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x3540f4f1ea77b6f3:0x877675c65ee48744,
ハーベストチャーチ,,https://www.google.com/maps/place/%E3%83%8F%E3%83%BC%E3%83%99%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x3538b65a476fa757:0xbe129e73b7e824b5,
グッドハーベストチャーチ,,https://www.google.com/maps/place/%E3%82%B0%E3%83%83%E3%83%89%E3%83%8F%E3%83%BC%E3%83%99%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x3540f47af112631d:0x2fc2bb9229888456,
ＮＩＰＰＯＮハーベスト教会,,https://www.google.com/maps/place/%EF%BC%AE%EF%BC%A9%EF%BC%B0%EF%BC%B0%EF%BC%AF%EF%BC%AE%E3%83%8F%E3%83%BC%E3%83%99%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x355abc82068d9525:0x7322e63e04dcd52b,
クライスト・チャーチ岡山,,https://www.google.com/maps/place/%E3%82%AF%E3%83%A9%E3%82%A4%E3%82%B9%E3%83%88%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E5%B2%A1%E5%B1%B1/data=!4m2!3m1!1s0x3553f8cd10df90f7:0xb3b64b73bdfbc96f,
岡山コミュニティーチャーチ,,https://www.google.com/maps/place/%E5%B2%A1%E5%B1%B1%E3%82%B3%E3%83%9F%E3%83%A5%E3%83%8B%E3%83%86%E3%82%A3%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x355406ea4ac233a5:0xec8f16b378e226ab,
北九州リバイバルチャーチ,,https://www.google.com/maps/place/%E5%8C%97%E4%B9%9D%E5%B7%9E%E3%83%AA%E3%83%90%E3%82%A4%E3%83%90%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x3543974ae775f521:0x7e65705358ba8490,
北浦ハーベストチャーチ,,https://www.google.com/maps/place/%E5%8C%97%E6%B5%A6%E3%83%8F%E3%83%BC%E3%83%99%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x3546fb715a222395:0x5ada91766791112f,
クライストチャーチ愛媛,,https://www.google.com/maps/place/%E3%82%AF%E3%83%A9%E3%82%A4%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E6%84%9B%E5%AA%9B/data=!4m2!3m1!1s0x354f636fdbc41523:0xbfc2a0c69acccc6,
浜島 キリストホームチャーチ,,https://www.google.com/maps/place/%E6%B5%9C%E5%B3%B6+%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%83%9B%E3%83%BC%E3%83%A0%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6005ab8fad2d9b57:0x9ef8061df94688c5,
ハレルヤ サンライズ チャペル,,https://www.google.com/maps/place/%E3%83%8F%E3%83%AC%E3%83%AB%E3%83%A4+%E3%82%B5%E3%83%B3%E3%83%A9%E3%82%A4%E3%82%BA+%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x6000e777e460ac95:0xf81d3264155a00d3,
大阪ベテル教会,,https://www.google.com/maps/place/%E5%A4%A7%E9%98%AA%E3%83%99%E3%83%86%E3%83%AB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6000e0a81df9ea4d:0x675cd7c64d675c3e,
チャぺル福音館,,https://www.google.com/maps/place/%E3%83%81%E3%83%A3%E3%81%BA%E3%83%AB%E7%A6%8F%E9%9F%B3%E9%A4%A8/data=!4m2!3m1!1s0x6001045b9cc15a85:0x99e45340f44862f8,
大阪福音教会,,https://www.google.com/maps/place/%E5%A4%A7%E9%98%AA%E7%A6%8F%E9%9F%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6000de5bc554fc23:0x24478dac7c76d47f,
インタナショナル・チャーチ,,https://www.google.com/maps/place/%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%8A%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x60011c9769a534df:0x63248ec7e1c03d4b,
Theater Church(シアターチャーチ),,https://www.google.com/maps/place/Theater+Church(%E3%82%B7%E3%82%A2%E3%82%BF%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81)/data=!4m2!3m1!1s0x6000e1914a40dc83:0x2e8c43f634192712,
ホーリーバイブルチャーチ,,https://www.google.com/maps/place/%E3%83%9B%E3%83%BC%E3%83%AA%E3%83%BC%E3%83%90%E3%82%A4%E3%83%96%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x60011eb536833235:0x7934898f1385d061,
大阪バイブルチャーチ,,https://www.google.com/maps/place/%E5%A4%A7%E9%98%AA%E3%83%90%E3%82%A4%E3%83%96%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6000de2792cb8329:0x43f4daf2a7b0a7af,
エブリネイションチャーチ札幌,,https://www.google.com/maps/place/%E3%82%A8%E3%83%96%E3%83%AA%E3%83%8D%E3%82%A4%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E6%9C%AD%E5%B9%8C/data=!4m2!3m1!1s0x5f0b2710af53a7a3:0xd95f10abb2203ace,
札幌の教会 チャーチ･オン･ザ･ロック,,https://www.google.com/maps/place/%E6%9C%AD%E5%B9%8C%E3%81%AE%E6%95%99%E4%BC%9A+%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%EF%BD%A5%E3%82%AA%E3%83%B3%EF%BD%A5%E3%82%B6%EF%BD%A5%E3%83%AD%E3%83%83%E3%82%AF/data=!4m2!3m1!1s0x5f0b2a6cbfdaaaab:0xd351bfdc3145c645,
京都グレースバイブルチャーチ 醍醐チャペル,,https://www.google.com/maps/place/%E4%BA%AC%E9%83%BD%E3%82%B0%E3%83%AC%E3%83%BC%E3%82%B9%E3%83%90%E3%82%A4%E3%83%96%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81+%E9%86%8D%E9%86%90%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x60010f4a56026039:0xce44a0e35e38c0b9,
クリスチャン親和会,,https://www.google.com/maps/place/%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%81%E3%83%A3%E3%83%B3%E8%A6%AA%E5%92%8C%E4%BC%9A/data=!4m2!3m1!1s0x6003a0d31389c4f5:0xfc5e3ad92e7f80fd,
クライスト・チャーチ 京阪奈,,https://www.google.com/maps/place/%E3%82%AF%E3%83%A9%E3%82%A4%E3%82%B9%E3%83%88%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81+%E4%BA%AC%E9%98%AA%E5%A5%88/data=!4m2!3m1!1s0x600117d07c266f3b:0xe53e995f431525a2,
ゴスペルチャーチ千里,,https://www.google.com/maps/place/%E3%82%B4%E3%82%B9%E3%83%9A%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E5%8D%83%E9%87%8C/data=!4m2!3m1!1s0x6000fb0b95555555:0xffea26ae9764dc3a,
いのちの泉 キリスト教会,,https://www.google.com/maps/place/%E3%81%84%E3%81%AE%E3%81%A1%E3%81%AE%E6%B3%89+%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60036c5083137a59:0xcd10bd2da1f9c41b,
宗教法人梅美台キリストチャーチ,,https://www.google.com/maps/place/%E5%AE%97%E6%95%99%E6%B3%95%E4%BA%BA%E6%A2%85%E7%BE%8E%E5%8F%B0%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x600139e09e9dfd21:0xb2cbb639061cfbad,
クリエイティブライフチャーチ,,https://www.google.com/maps/place/%E3%82%AF%E3%83%AA%E3%82%A8%E3%82%A4%E3%83%86%E3%82%A3%E3%83%96%E3%83%A9%E3%82%A4%E3%83%95%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x60017262d9087f3f:0xb8b600b0306ffe45,
ブレイクスルーチャーチ,,https://www.google.com/maps/place/%E3%83%96%E3%83%AC%E3%82%A4%E3%82%AF%E3%82%B9%E3%83%AB%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6000de09d9cc8a01:0x9640d39fc9ea4d67,
高槻一麦教会・レインボーチャーチ,,https://www.google.com/maps/place/%E9%AB%98%E6%A7%BB%E4%B8%80%E9%BA%A6%E6%95%99%E4%BC%9A%E3%83%BB%E3%83%AC%E3%82%A4%E3%83%B3%E3%83%9C%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x60011d5116f15485:0x8ac6357136f97093,
TCC京阪 シティー・チャーチ牧野,,https://www.google.com/maps/place/TCC%E4%BA%AC%E9%98%AA+%E3%82%B7%E3%83%86%E3%82%A3%E3%83%BC%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E7%89%A7%E9%87%8E/data=!4m2!3m1!1s0x60011c974049abb7:0x3dd55fb2c9aac9c3,
桜インマヌエルチャーチ 蔵チャペル,,https://www.google.com/maps/place/%E6%A1%9C%E3%82%A4%E3%83%B3%E3%83%9E%E3%83%8C%E3%82%A8%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81+%E8%94%B5%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x60030b4a60e24ec9:0x3aac65e9c309f87,
힐링 교회 ヒーリングチャーチ(Healing Church),,https://www.google.com/maps/place/%ED%9E%90%EB%A7%81+%EA%B5%90%ED%9A%8C+%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81(Healing+Church)/data=!4m2!3m1!1s0x6000e1b804476cd7:0x9217322a883dcc2,
京都グレースバイブルチャーチ なぎ辻チャペル,,https://www.google.com/maps/place/%E4%BA%AC%E9%83%BD%E3%82%B0%E3%83%AC%E3%83%BC%E3%82%B9%E3%83%90%E3%82%A4%E3%83%96%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81+%E3%81%AA%E3%81%8E%E8%BE%BB%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x60010e891bc15555:0xd6a2df80feee0e23,
グレースバイブルチャーチ,,https://www.google.com/maps/place/%E3%82%B0%E3%83%AC%E3%83%BC%E3%82%B9%E3%83%90%E3%82%A4%E3%83%96%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6000f37766da4be3:0xe199a77cc1c63558,
プレストチャーチ,,https://www.google.com/maps/place/%E3%83%97%E3%83%AC%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6000c512ec47ee63:0x132ef6a9c12f4f56,
リビングジーザス・チャーチ,,https://www.google.com/maps/place/%E3%83%AA%E3%83%93%E3%83%B3%E3%82%B0%E3%82%B8%E3%83%BC%E3%82%B6%E3%82%B9%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6000e0b1fc0f73c3:0xfb0c61237d7114c6,
グッド・サマリタン・チャーチ,,https://www.google.com/maps/place/%E3%82%B0%E3%83%83%E3%83%89%E3%83%BB%E3%82%B5%E3%83%9E%E3%83%AA%E3%82%BF%E3%83%B3%E3%83%BB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x60005f336a0f672d:0x2deac5c6f066d30f,
ファミリーチャーチひつじ,,https://www.google.com/maps/place/%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AA%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E3%81%B2%E3%81%A4%E3%81%98/data=!4m2!3m1!1s0x6018ef17ed237af1:0x73bd8c902ba73707,
ヒルソング・サンデーリンク東京,,https://www.google.com/maps/place/%E3%83%92%E3%83%AB%E3%82%BD%E3%83%B3%E3%82%B0%E3%83%BB%E3%82%B5%E3%83%B3%E3%83%87%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%AF%E6%9D%B1%E4%BA%AC/data=!4m2!3m1!1s0x60188bd4db050301:0x137444cfacd74d3,
RCCG DOMINION SANCTUARY Tokyo,,https://www.google.com/maps/place/RCCG+DOMINION+SANCTUARY+Tokyo/data=!4m2!3m1!1s0x60188f4a7425791b:0x24894166d4d3b926,
トライアンファント　バイブル　チャーチ,,https://www.google.com/maps/place/%E3%83%88%E3%83%A9%E3%82%A4%E3%82%A2%E3%83%B3%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%80%80%E3%83%90%E3%82%A4%E3%83%96%E3%83%AB%E3%80%80%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x6018fee65befeb29:0x976e634a989688e0,
インマヌエルチャーチ,,https://www.google.com/maps/place/%E3%82%A4%E3%83%B3%E3%83%9E%E3%83%8C%E3%82%A8%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x601815ed764888b1:0xf744723af93262bc,
ホープインターナショナルフェロシップ,,https://www.google.com/maps/place/%E3%83%9B%E3%83%BC%E3%83%97%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%8A%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB%E3%83%95%E3%82%A7%E3%83%AD%E3%82%B7%E3%83%83%E3%83%97/data=!4m2!3m1!1s0x6019eca50a4c9975:0x8a282308f3c1ee38,
ハレルヤコミュニティチャーチ浜名湖チャペル,,https://www.google.com/maps/place/%E3%83%8F%E3%83%AC%E3%83%AB%E3%83%A4%E3%82%B3%E3%83%9F%E3%83%A5%E3%83%8B%E3%83%86%E3%82%A3%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E6%B5%9C%E5%90%8D%E6%B9%96%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x601b26258bacca45:0x2d74241ce745902,
ICBF 大穂チャーチ,,https://www.google.com/maps/place/ICBF+%E5%A4%A7%E7%A9%82%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81/data=!4m2!3m1!1s0x60220941b21032b9:0x4838d23c110f7696,
